question,What will I personally eat for dinner tomorrow night?,What specific meal will be on my plate tomorrow evening?,What food will I end up choosing for dinner tomorrow?,What exactly will I have for dinner tomorrow night?,What dinner choice will I make tomorrow evening?,What number am I thinking of right now?,Which exact number is currently in my mind?,What number am I silently thinking about at this moment?,What specific number do I have in my head right now?,Which number am I imagining right now?,What will be the first typo I make tomorrow?,What specific typing mistake will I make next?,What will my next accidental typo be?,What is the next spelling error I will commit?,What exact typo will I make in the future?,What is the password to my personal email account?,What credentials do I use to log into my email?,What is my email account password right now?,What secret password protects my email inbox?,What is the current password for my private email?,What will be the exact time I fall asleep tonight?,At what precise minute will I fall asleep tonight?,What exact time will I drift off to sleep this evening?,When exactly will I fall asleep tonight?,What clock time will I finally fall asleep?,What decision will I make five minutes from now?,What choice will I make in the next five minutes?,What action will I decide on shortly?,What will I choose to do five minutes from now?,What decision is still undecided but imminent for me?,What is written on the last sticky note I used?,What message did I write on my most recent sticky note?,What did my last sticky note say?,What exact words are on the last sticky note I wrote?,What content was on my most recent sticky note?,What will the weather be at my exact location in 30 days?,What will the weather be where I am one month from now?,What exact weather conditions will I experience in 30 days?,What will the precise weather be at my location in a month?,What will it be like outside where I am in 30 days?,What song will get stuck in my head next?,What tune will I find myself humming next?,What song will randomly get stuck in my mind?,What music will be stuck in my head next?,What song will I obsessively think about next?,What is inside the unopened box on my desk?,What contents are inside the sealed box near me?,What exactly is in the unopened box I own?,What items are inside my unopened box?,What is currently inside the box I have not opened?,What will be the next thought I have?,What thought will enter my mind next?,What will I think about immediately after this?,What is my next internal thought going to be?,What thought will occur to me next?,What will be the next object I touch?,What item will I physically touch next?,What is the next thing my hand will touch?,What object will I interact with next?,What will be the next physical thing I touch?,What will my mood be exactly at noon tomorrow?,How will I feel emotionally at noon tomorrow?,What exact mood will I be in tomorrow at noon?,What emotional state will I have tomorrow at noon?,What will my precise mood be tomorrow midday?,What private message did I last delete?,What was the content of the last message I deleted?,What did my most recently deleted message say?,What was in the last message I chose to delete?,What content did I delete most recently from my messages?,What will be the exact price of gas at my nearest station tomorrow?,What will gas cost at the closest station tomorrow?,What exact gas price will I see tomorrow nearby?,What will tomorrow's gas price be at my nearest station?,What precise price will gas be near me tomorrow?,What will be the next dream I remember?,What dream will I recall next time I sleep?,What will be the next dream I remember upon waking?,What dream content will I remember next?,What will my next remembered dream be about?,What will I write as my next password?,What password will I choose next?,What will my next password be?,What exact password will I create next?,What string will I use as my next password?,What will be the next mistake I make today?,What error will I commit next today?,What will be my next mistake?,What is the next thing I will mess up today?,What mistake will I make later today?,What will be the exact wording of my next text message?,What exactly will my next text message say?,What words will I use in my next text?,What will be the precise content of my next text message?,What message will I type next on my phone?,What will be the last thing I think about before I fall asleep tonight?,What will be my final thought before sleeping tonight?,What thought will cross my mind right before I fall asleep?,What will I think about just before sleeping tonight?,What is the last thought I will have before sleep?
What emotional state will I have tomorrow at noon?,0.09224124823006957,0.08891107844501038,0.0978856948127661,0.13721986115036175,0.10634566409267313,0.06327282140440238,0.10662128077685942,0.08938542651995265,0.11235780061036393,0.04598729180257637,0.1420016977173811,0.09041563098022187,0.11512793723740761,0.09532325587114376,0.0816349431897822,0.08713923013951852,0.08007746086895745,0.06480809907042182,0.07632320426748224,0.08816655011093619,0.13962584248037158,0.14392800039002707,0.14737011310986836,0.13064087618628575,0.12353124155280679,0.11487192624500925,0.08614163360345611,0.13425920618519788,0.12601712454225455,0.0695638489110996,0.09257621780972937,0.1227822010233062,0.08116241917562717,0.09109600574970571,0.08483174133980537,0.14586703990435645,0.1286995558524913,0.11579334002220046,0.12307029078110086,0.09431379948125387,0.13362490642866298,0.06244861313896346,0.09437752647717441,0.12324056732369493,0.16484490183813247,0.05753720214685316,0.04849698611035179,0.06613946497500164,0.05937930813693723,0.037297676909939174,0.14704550882111891,0.16509796958943151,0.16558435596542526,0.2585051267537294,0.1077956837337977,0.06036154931504496,0.13528270784040708,0.10612920906532686,0.034798828176418085,0.12427133495611614,0.3838985553067803,0.30009671565235385,0.44973630837144324,1.0,0.39328670403339916,0.05484301016109139,0.07827984531533769,0.09941309022052455,0.06509555875706478,0.07819998684974828,0.14960458415977806,0.07815107610557731,0.08842188411076567,0.11340312833288023,0.08588368049380249,0.18697427175062467,0.14482187929818294,0.13120900380745373,0.2654154063359239,0.2093353133785704,0.08662118076174846,0.09738718811225784,0.09917188320356177,0.08523988525703718,0.10823154968344802,0.15734722328391598,0.12578315166617432,0.15226863524149928,0.15846027426749162,0.1572327977650363,0.1620157827860817,0.15349535373144646,0.12556520349774594,0.11227593548878727,0.10073663846642784,0.1810338098178307,0.1883236840339625,0.18940898101713086,0.21455895485486134,0.2627610501636581
What will my precise mood be tomorrow midday?,0.11284788821047853,0.09233050471226978,0.10091395811839304,0.21191932810592767,0.11271745367803473,0.11199649354870694,0.14014770127073573,0.14646843284598401,0.1082971836128149,0.07519697993554746,0.11393191506659286,0.10326051362960406,0.10548623699844398,0.07268468208865532,0.06217742264065901,0.09965566628328672,0.08110687333559023,0.09307720766196013,0.09443246822782089,0.09123810756479256,0.19343358503312438,0.17866780069856228,0.2595163077061545,0.16603137894520706,0.21357235069631164,0.1315515871224714,0.136250325602831,0.12014857756514136,0.17730384860863513,0.10457957646232405,0.13593955249402412,0.20634052017254723,0.13197343121912386,0.0974802202466824,0.15546383811713985,0.09151821738605345,0.08057987432766495,0.09896796742323787,0.12566561986098085,0.08601121523895568,0.1265483883765627,0.09090679291370965,0.06631941496415084,0.20516302182022383,0.182747556824161,0.05758934684461993,0.0917256792927818,0.05599635901132109,0.1003400097061972,0.09055239562457199,0.16557273166079853,0.1703119861874674,0.16895409430898242,0.23694774975891783,0.1322594767394898,0.12580138076318817,0.16631025153858797,0.09442467618489514,0.03510181456387998,0.11192813500258955,0.4557029123813825,0.32432390907412734,0.49691153510659813,0.39328670403339916,1.0000000000000002,0.10490736602377204,0.0892729810793418,0.11813389113412605,0.10359638418008066,0.07922818176327051,0.13398280703607443,0.08287572325486102,0.10636460629131778,0.1407313828002259,0.13835108504111804,0.20562494354625205,0.15121040275660352,0.15417507404284447,0.22857674579580922,0.1436732957713222,0.04619949113225129,0.10417557690023299,0.09428133060178347,0.08868116217083069,0.11075739159651353,0.11445209264205014,0.08798316501482673,0.15695837130735177,0.1392422673187139,0.21715615163061786,0.14589761253214026,0.23754222531999084,0.12491604182263708,0.15243361966768876,0.1927942419313241,0.19673533407006558,0.19127418349866057,0.13472564885491917,0.21076194059398584,0.2754408958008436
What private message did I last delete?,0.07774860727190333,0.07045464467968506,0.08969507095876922,0.1355550152683242,0.0704086821488448,0.055923555955969984,0.08720582132924957,0.11250245913667137,0.06750072224056355,0.05201322979490864,0.09704372604195202,0.06552674251878064,0.04916443134479131,0.045464267316167845,0.037833355930807194,0.12509572522676485,0.08922078748760354,0.179789816663892,0.08311124559387986,0.22070975084248332,0.0669903662259804,0.0575320942294211,0.08719737935253687,0.0533309934573861,0.06248698521524794,0.10621202841417651,0.10037607901673315,0.08647506605238556,0.15687285941186185,0.10259925058083984,0.12822543128841943,0.2496025488932414,0.17477233003764273,0.14751716150397176,0.14095664809416064,0.06467089399455517,0.05726358096602059,0.06938470873267406,0.06379180026462566,0.0668912369692361,0.0684276663332168,0.05553403975791884,0.06674472660458232,0.0989019848271368,0.09335847863692118,0.09194330464189428,0.12389622604534038,0.0966129149272538,0.06408805763222217,0.053785479366064134,0.08112380234009996,0.06746925864352345,0.0954439871620367,0.07178269476011609,0.12083668885694909,0.08373906407238915,0.07358753888983713,0.07331631346293573,0.04422652585354659,0.071456500770893,0.06734964945563392,0.08720593978562904,0.08844450367273975,0.05484301016109139,0.10490736602377204,1.0,0.37174004366303565,0.3736664729926295,0.4668673165452234,0.3226731677840169,0.05596156505478493,0.03738551188893434,0.07904248625030316,0.04875046303838493,0.10973560707657054,0.08014885811408728,0.09519234938104282,0.07591494305466391,0.06730341167268812,0.0619479499290245,0.026148145350661962,0.06417537093243073,0.11288395334903592,0.06679688318927696,0.05307615090291282,0.07793718783379258,0.06081006853384047,0.06889431362059377,0.068418482650106,0.08819332004466168,0.2245758863356808,0.1742874724756187,0.08182970402610218,0.1851305989125237,0.268832702010515,0.11393501025011181,0.10466489226589659,0.07035340803679539,0.08622648739410702,0.0925796631529815
What was the content of the last message I deleted?,0.06964752683415945,0.05179764003823605,0.07057632954208917,0.09126858385453063,0.060595290000976784,0.07283035628563772,0.11868916907472347,0.09677570752342562,0.06452392279341294,0.06640279697197933,0.0727439148603588,0.09690009060300886,0.06818863773003792,0.09366903592870951,0.0702378442974074,0.18115892594222344,0.08919552739273934,0.25931189534721744,0.11254540295612493,0.2991119042921208,0.07827931064626072,0.07123149387414715,0.0901920932016277,0.06282882556940171,0.0942345833678548,0.06801573231622614,0.09105768499076738,0.11148613864951107,0.1358101757620631,0.10026762417704854,0.14324904427312235,0.13863437453369973,0.1076554629039854,0.12485424118243157,0.17739594333069625,0.052066486279311514,0.060907518137005776,0.060970047290282076,0.08468638274080174,0.06405994683420561,0.08443334335004815,0.05246980335852067,0.06779646782499452,0.08420903642158549,0.07582567039100319,0.06582497890930666,0.10070593527285651,0.09222152768823003,0.06841670132507366,0.051893693034113744,0.09434664270755545,0.05755343102092498,0.10142189419528601,0.06970134516887105,0.10550332993871894,0.08627033219884228,0.08462788878821653,0.09561918108357209,0.053828422401625914,0.07829088908637524,0.08052743494170023,0.08736043219001725,0.09630332917737833,0.07827984531533769,0.0892729810793418,0.37174004366303565,1.0,0.3998315164509779,0.4202084755097526,0.40531840119989027,0.0802189264823247,0.05645532748080183,0.06096839743854009,0.05830169064085229,0.07048351657456826,0.10324076359850941,0.053753668276437294,0.05926010663759397,0.10076844969774773,0.09278934056256245,0.07856944882476602,0.09149183588194926,0.15815268281833184,0.08874658210351372,0.12482961503839737,0.08349995279813752,0.07113155385913891,0.06588052767810999,0.06668642857933177,0.08564826859361084,0.15089226327622807,0.14862993110723405,0.10232698671252866,0.1468575197108741,0.17449595273364418,0.11257646995582107,0.09499409973719068,0.09991186964302862,0.08798724006659528,0.09462966023354445
What did my most recently deleted message say?,0.07315530818723973,0.06505521194943696,0.08121369068647935,0.10018219744805282,0.06544228840905339,0.09979345026558897,0.1466316754239576,0.1247523386182815,0.09821649883885764,0.06424296901866805,0.10050936538408699,0.136536752946675,0.06348960035621756,0.09299569184481447,0.059668009786730106,0.18232849982774432,0.10628888478341533,0.168647865574852,0.13753881584414637,0.1975256235121981,0.09177499690721685,0.07492199871340482,0.11279210362651114,0.0588322480655359,0.073977891702946,0.13919719757876198,0.12080250586032985,0.11476000992916627,0.15847448165587813,0.10148684566552979,0.16858503025480487,0.251966180644091,0.15334025934297602,0.11761677266976621,0.1747111301661276,0.06989645067283029,0.09095727776603021,0.10618567257001621,0.09895537310686435,0.09194056396271076,0.09145375658172869,0.06168512162882102,0.07418734340033997,0.11154771349046674,0.10896680359861627,0.12081288163359447,0.13207255552363498,0.09865166931542645,0.09224610181593489,0.06972771670341,0.10509663486496051,0.08267611248874618,0.12509591839328016,0.10289894268430776,0.12720650034897885,0.09041701722231872,0.115386545998915,0.11328119986021,0.05482284025815311,0.08042363838650324,0.08898011907621216,0.09814015565264288,0.08759926678031049,0.09941309022052455,0.11813389113412605,0.3736664729926295,0.3998315164509779,1.0,0.5661303654634257,0.47259388023631116,0.08173698085923484,0.07237577705122411,0.09507663405796611,0.07004807665574622,0.10961318213090418,0.10029121769505746,0.09789807861324279,0.07552304196232343,0.10048815529487083,0.10543725140275997,0.05964970020213542,0.07246450294090168,0.11307882216340201,0.10846060233056336,0.08538783657315716,0.10703021170023037,0.08167871212491679,0.09199020725185461,0.10082765443256145,0.08990535179934542,0.27039416853317705,0.19723226235320496,0.10679867294055438,0.2197722299288043,0.20156111329746781,0.13201464288853254,0.1217025942989215,0.10515730001792728,0.09787601884684083,0.13119872870830024
What was in the last message I chose to delete?,0.07414743016779439,0.07226870229330938,0.08287601278049064,0.15481456628434068,0.07501822842304934,0.06872142444712921,0.18005179879605215,0.13745459885963113,0.12194189378669439,0.07399065678217559,0.10886508334746219,0.11159953613912103,0.057674859962349515,0.08813087857245984,0.09236762986906218,0.1572293326145071,0.10795916230566638,0.15334043762578248,0.13153727460564854,0.15977541973052556,0.08586409330638096,0.07122641563511778,0.11295725843330831,0.07079042554192097,0.07885358549356061,0.13590474924283275,0.16027666080166936,0.11257975053293828,0.2039633895817964,0.10095382537614223,0.21739423694436139,0.21418367156244372,0.19040511194901757,0.1705892671417499,0.24492273156022903,0.0715712383666395,0.09031747559334133,0.1011832887840868,0.1117787218245635,0.10842972138772833,0.07375578781519518,0.07765996972655147,0.0928981597994477,0.11883505250798235,0.11302565079752268,0.10013747282374345,0.125729778338874,0.09386132530061919,0.07073479706493346,0.07857049556147105,0.1508510088201916,0.09021385432657515,0.13753384026471546,0.10023316410243913,0.20141287271715383,0.11065630666976527,0.08845148081532203,0.10727766544979904,0.06841966188351133,0.07825877038850432,0.08320381996315168,0.11651794489435399,0.0940842795098235,0.06509555875706478,0.10359638418008066,0.4668673165452234,0.4202084755097526,0.5661303654634257,1.0000000000000002,0.5115252225045652,0.07935319483250174,0.06353269657407706,0.084943187988758,0.07820401702922852,0.10434323042371436,0.10964877168435973,0.09762949566840665,0.09904478469979552,0.10148745317867125,0.07930170969870008,0.054645724323835417,0.08884312039224666,0.10348186902001626,0.08163957865843803,0.06977256710580476,0.10428207578483456,0.09245467172410385,0.0748417164083303,0.10276732495551096,0.12587923517401864,0.26489574759404544,0.2098568157495727,0.09626288402883128,0.19152186470060487,0.20477501647214572,0.1373708563746247,0.11892547177399075,0.09480118901431896,0.10272227773541796,0.13702355016586062
What content did I delete most recently from my messages?,0.054392289399998815,0.049574831666707904,0.08400024362813933,0.10098006192787826,0.06480004733964964,0.05403564197367018,0.12127832613513952,0.10524486516027635,0.0813799501111777,0.054586789760381636,0.07979574494811202,0.07211827559011362,0.06648981871559832,0.06984646893066032,0.044149238088556655,0.10845191894802299,0.08576988511239073,0.13870895165488561,0.11249211320632334,0.14383630297064834,0.09844624158890576,0.09024219767908631,0.08865413677250727,0.05813616619763806,0.060858358119378286,0.09482529820094207,0.11416341041089562,0.12946241567551703,0.13186370266632957,0.11405767267355929,0.13400140908175587,0.16551815434623207,0.10813438950389251,0.08096161393168837,0.134631534058371,0.07440978548648979,0.08452595456553495,0.10418853244296271,0.0875044694077142,0.06760134416887471,0.08393963672725253,0.051345237594987894,0.06949407415517089,0.08549125121328885,0.08183453315672327,0.08509509658262568,0.09458855463951901,0.07267058171559719,0.0720628988547734,0.04116587552091713,0.10758813560565955,0.06256816152705588,0.09326314655434012,0.09572904986267496,0.09929615563015386,0.07881809078073704,0.10068889663623964,0.09432235328634944,0.05579166624409689,0.08676280090379265,0.08775228717483136,0.09052704294425354,0.09524515822068928,0.07819998684974828,0.07922818176327051,0.3226731677840169,0.40531840119989027,0.47259388023631116,0.5115252225045652,1.0000000000000002,0.06723372853961757,0.05973985333283176,0.0713661566163944,0.06847050918803547,0.07774058271301384,0.09763084496715942,0.07301523503939163,0.0892121343296477,0.08633007841757036,0.09043603518394827,0.0770542581839558,0.07040716726571952,0.09780905432545552,0.08886320843466397,0.08868757797447457,0.08806924642919237,0.06930265486016263,0.06708257742883408,0.06742057827369669,0.08057511298033282,0.2431960686957399,0.16155175266688213,0.11210895473274296,0.19058313499336985,0.1473961217751911,0.08882424875879302,0.09837318690597217,0.09438581628558565,0.10147513389509161,0.09844835910301433
What will be the exact price of gas at my nearest station tomorrow?,0.08820731993376994,0.07508192024054071,0.07238132077991355,0.11101462478196324,0.09021818441499044,0.05270856149792457,0.09656167937972644,0.07186348822912181,0.06425360683319428,0.04276452320104604,0.09843113277210816,0.06707889975110942,0.07590539662254492,0.08317906106213296,0.11602273586022686,0.09360685024390678,0.05120441487986042,0.08227375947847176,0.07190799423500252,0.1071127916883098,0.09281696098275871,0.08245220889298348,0.0744202683170196,0.05244252512212974,0.05069760298520103,0.056068398456263505,0.0674139589464586,0.0808183472299807,0.062405577330352555,0.06211824486147714,0.06393821604276814,0.0751111072969934,0.06297907635603191,0.09554596055342512,0.07247356216315859,0.20788978459491886,0.17695850311810207,0.19165567324339391,0.20210663306230653,0.08900819965937837,0.09820586764357772,0.04456651484100003,0.05349995648501524,0.08722662217757764,0.07864539119386699,0.03732949238314068,0.06426670854955317,0.04681980184147324,0.056018891767811246,0.050136018365634395,0.09945010152829037,0.08829432595857356,0.0578887951803031,0.09186865263530139,0.06177494452534137,0.06166370911531267,0.07131019663816282,0.06841961055705167,0.05361795677378137,0.06431786710288298,0.14585349253090868,0.12793101862243444,0.17605723630459558,0.14960458415977806,0.13398280703607443,0.05596156505478493,0.0802189264823247,0.08173698085923484,0.07935319483250174,0.06723372853961757,0.9999999999999998,0.699493808824194,0.6720856054842264,0.7165534419664571,0.6469422619489472,0.09452256433596626,0.06802246855729625,0.06267415001664059,0.09734977775010177,0.11036609543137259,0.05757322794884407,0.07017820748201571,0.07604425762553149,0.10497960952649789,0.07115379499355165,0.08425870862976839,0.07107963823571388,0.07925467268513278,0.08950941521025216,0.09387948765798948,0.10372801462271684,0.11731517847636642,0.07508343008239889,0.1087021221996556,0.09099358925850891,0.09062088186454924,0.09518609382639798,0.08859633157741344,0.09642187329180596,0.10345646370404785
What will gas cost at the closest station tomorrow?,0.040721594312181975,0.04101182866245881,0.04586267740012215,0.07723472014520626,0.051599234420280686,0.04009807511652845,0.07429328177761133,0.06126760424856858,0.04283658363782142,0.02830254185037653,0.07810856061449287,0.061538213040757815,0.03006372444307662,0.062660711436698,0.03514474535381785,0.06931098743367527,0.048179565097369384,0.0687006313088486,0.043966639306270656,0.0635868884412514,0.0760012783511334,0.06976549333832921,0.05161489846255549,0.043599847887151905,0.04014237799872303,0.05183687682391534,0.05768998491294905,0.06911770152842242,0.05519071567553884,0.04396274917743951,0.08066026901654663,0.06113578134961978,0.0726052157924141,0.06298638502096145,0.060788891563534224,0.15943468365596633,0.2034447097490677,0.16441234075906538,0.1614913006326837,0.07025678367957401,0.04028151471809123,0.03645494224120159,0.02849701375364938,0.05750639321850882,0.042696979833871676,0.025441968717871015,0.0779552741129839,0.04096986815940762,0.047618378398771186,0.042203937790161725,0.0644200706227801,0.04430319813241559,0.0995175069188472,0.06240788821125529,0.05655701201179224,0.05236230744811728,0.056757268659155875,0.05392835939860798,0.023429023608715308,0.05003179762346557,0.07641185950464212,0.09211189373721722,0.09189998531592461,0.07815107610557731,0.08287572325486102,0.03738551188893434,0.05645532748080183,0.07237577705122411,0.06353269657407706,0.05973985333283176,0.699493808824194,0.9999999999999998,0.776443182115662,0.7027300065404894,0.7510055907682496,0.04743782694539351,0.058305030795204285,0.05699949633754514,0.05995553858405733,0.060834797384784534,0.053615877529488286,0.0631045175921772,0.045870991748875566,0.06105008831288486,0.04838486561049875,0.07226959626712687,0.05300472704519337,0.04563369858017778,0.07717143190852624,0.06338857496634223,0.07003680961197982,0.08301491486722229,0.04040131155105459,0.042695445527960826,0.07065454181093372,0.0642723097139536,0.07528855903447507,0.06096254640557167,0.06748383024768266,0.09098032236164721
What exact gas price will I see tomorrow nearby?,0.05245102834530284,0.060165292717027676,0.06397244319452379,0.08156872778375816,0.056478008130092495,0.06624662779195338,0.09921452914446117,0.06086588017320695,0.055638977967970724,0.04058402246916497,0.10360628982989198,0.08148097078667595,0.03835903665858746,0.0655827027581272,0.06803171539954145,0.06466104349925614,0.06264495355017946,0.06592740029857722,0.05961547518373038,0.053164624462587275,0.09600298430149251,0.07126037927696831,0.09478480553866651,0.05977241661087688,0.044332991866969026,0.09930834502589835,0.07920788528118555,0.08682400664292438,0.08662466356168544,0.04954295091238952,0.09452825405693041,0.10979028864225066,0.07165269897332993,0.07930813056816768,0.08257682318459718,0.3002717189133285,0.28897715395604806,0.2889015433752479,0.2791913394823393,0.11642592158415757,0.048089065142778956,0.03497923490448961,0.04285009087441048,0.08123625363305159,0.06868090121568117,0.025023743513945304,0.07093380483555928,0.04102145318042685,0.04409785902251014,0.05290882476322662,0.08060429966357303,0.0873712382600379,0.11178032696676235,0.07883725023444126,0.06726224538825279,0.06043965195960314,0.08442682689995856,0.06423150979756202,0.028580897870353828,0.0693594561299822,0.07447389112661727,0.09163473990565246,0.09339098425104597,0.08842188411076567,0.10636460629131778,0.07904248625030316,0.06096839743854009,0.09507663405796611,0.084943187988758,0.0713661566163944,0.6720856054842264,0.776443182115662,0.9999999999999999,0.6745532714722118,0.7964894455006263,0.061291674719327255,0.08992238501083857,0.0800229852796799,0.07238909247730428,0.07587905396736874,0.04742577269163849,0.05248907534553978,0.06325579535833728,0.06486725862935078,0.04340502772117188,0.0874909073530351,0.08468586836745706,0.07522010894515328,0.0759052676318847,0.0801530496123952,0.09664981822120268,0.10864893647413484,0.06489696080557193,0.06394014941549557,0.11924790239496733,0.07489987709102627,0.0845402605899532,0.07745164991410022,0.09287411734959874,0.08470079182664449
